==========================================
SLURM_JOB_ID = 593433
SLURM_NODELIST = gnode80
SLURM_JOB_GPUS = 0,1,2,3
==========================================
Namespace(dist_url='tcp://127.0.0.1:51446', epoch=1000, lr=0.0003, n_gpu=4, path='/ssd_scratch/cvit/aditya1/CelebAPerturbed/', sched=None, size=256)

  0%|          | 0/1172 [00:00<?, ?it/s]
epoch: 1; mse: 0.34584; latent: 0.008; avg mse: 0.33683; lr: 0.00030:   5%|▌         | 61/1172 [00:27<06:33,  2.82it/s]
epoch: 1; mse: 0.34584; latent: 0.008; avg mse: 0.33683; lr: 0.00030:   5%|▌         | 62/1172 [00:27<06:32,  2.83it/s]
epoch: 1; mse: 0.30547; latent: 0.006; avg mse: 0.33672; lr: 0.00030:   5%|▌         | 62/1172 [00:27<06:32,  2.83it/s]
epoch: 1; mse: 0.30547; latent: 0.006; avg mse: 0.33672; lr: 0.00030:   5%|▌         | 63/1172 [00:27<06:33,  2.82it/s]
epoch: 1; mse: 0.31094; latent: 0.007; avg mse: 0.33665; lr: 0.00030:   5%|▌         | 63/1172 [00:28<06:33,  2.82it/s]
epoch: 1; mse: 0.31094; latent: 0.007; avg mse: 0.33665; lr: 0.00030:   5%|▌         | 64/1172 [00:28<06:32,  2.83it/s]
epoch: 1; mse: 0.33902; latent: 0.007; avg mse: 0.33670; lr: 0.00030:   5%|▌         | 64/1172 [00:28<06:32,  2.83it/s]
epoch: 1; mse: 0.33902; latent: 0.007; avg mse: 0.33670; lr: 0.00030:   6%|▌         | 65/1172 [00:28<06:31,  2.83it/s]
epoch: 1; mse: 0.31197; latent: 0.007; avg mse: 0.33654; lr: 0.00030:   6%|▌         | 65/1172 [00:28<06:31,  2.83it/s]
epoch: 1; mse: 0.31197; latent: 0.007; avg mse: 0.33654; lr: 0.00030:   6%|▌         | 66/1172 [00:28<06:29,  2.84it/s]
epoch: 1; mse: 0.31452; latent: 0.009; avg mse: 0.33653; lr: 0.00030:   6%|▌         | 66/1172 [00:29<06:29,  2.84it/s]
epoch: 1; mse: 0.31452; latent: 0.009; avg mse: 0.33653; lr: 0.00030:   6%|▌         | 67/1172 [00:29<06:28,  2.84it/s]
epoch: 1; mse: 0.31190; latent: 0.008; avg mse: 0.33628; lr: 0.00030:   6%|▌         | 67/1172 [00:29<06:28,  2.84it/s]
epoch: 1; mse: 0.31190; latent: 0.008; avg mse: 0.33628; lr: 0.00030:   6%|▌         | 68/1172 [00:29<06:27,  2.85it/s]
epoch: 1; mse: 0.34029; latent: 0.010; avg mse: 0.33622; lr: 0.00030:   6%|▌         | 68/1172 [00:29<06:27,  2.85it/s]
epoch: 1; mse: 0.34029; latent: 0.010; avg mse: 0.33622; lr: 0.00030:   6%|▌         | 69/1172 [00:29<06:29,  2.83it/s]
epoch: 1; mse: 0.30492; latent: 0.010; avg mse: 0.33588; lr: 0.00030:   6%|▌         | 69/1172 [00:30<06:29,  2.83it/s]
epoch: 1; mse: 0.30492; latent: 0.010; avg mse: 0.33588; lr: 0.00030:   6%|▌         | 70/1172 [00:30<06:28,  2.84it/s]
epoch: 1; mse: 0.31508; latent: 0.010; avg mse: 0.33580; lr: 0.00030:   6%|▌         | 70/1172 [00:30<06:28,  2.84it/s]
epoch: 1; mse: 0.31508; latent: 0.010; avg mse: 0.33580; lr: 0.00030:   6%|▌         | 71/1172 [00:30<06:29,  2.83it/s]
epoch: 1; mse: 0.30964; latent: 0.009; avg mse: 0.33560; lr: 0.00030:   6%|▌         | 71/1172 [00:31<06:29,  2.83it/s]
epoch: 1; mse: 0.30964; latent: 0.009; avg mse: 0.33560; lr: 0.00030:   6%|▌         | 72/1172 [00:31<06:28,  2.83it/s]
epoch: 1; mse: 0.32882; latent: 0.008; avg mse: 0.33565; lr: 0.00030:   6%|▌         | 72/1172 [00:31<06:28,  2.83it/s]
epoch: 1; mse: 0.32882; latent: 0.008; avg mse: 0.33565; lr: 0.00030:   6%|▌         | 73/1172 [00:31<06:27,  2.83it/s]
epoch: 1; mse: 0.37290; latent: 0.005; avg mse: 0.33576; lr: 0.00030:   6%|▌         | 73/1172 [00:31<06:27,  2.83it/s]
epoch: 1; mse: 0.37290; latent: 0.005; avg mse: 0.33576; lr: 0.00030:   6%|▋         | 74/1172 [00:31<06:27,  2.84it/s]
epoch: 1; mse: 0.29578; latent: 0.004; avg mse: 0.33573; lr: 0.00030:   6%|▋         | 74/1172 [00:32<06:27,  2.84it/s]
epoch: 1; mse: 0.29578; latent: 0.004; avg mse: 0.33573; lr: 0.00030:   6%|▋         | 75/1172 [00:32<06:28,  2.82it/s]
epoch: 1; mse: 0.31840; latent: 0.004; avg mse: 0.33558; lr: 0.00030:   6%|▋         | 75/1172 [00:32<06:28,  2.82it/s]
epoch: 1; mse: 0.31840; latent: 0.004; avg mse: 0.33558; lr: 0.00030:   6%|▋         | 76/1172 [00:32<06:26,  2.83it/s]
epoch: 1; mse: 0.33156; latent: 0.003; avg mse: 0.33555; lr: 0.00030:   6%|▋         | 76/1172 [00:32<06:26,  2.83it/s]
epoch: 1; mse: 0.33156; latent: 0.003; avg mse: 0.33555; lr: 0.00030:   7%|▋         | 77/1172 [00:32<06:28,  2.82it/s]
epoch: 1; mse: 0.29645; latent: 0.004; avg mse: 0.33534; lr: 0.00030:   7%|▋         | 77/1172 [00:33<06:28,  2.82it/s]
epoch: 1; mse: 0.29645; latent: 0.004; avg mse: 0.33534; lr: 0.00030:   7%|▋         | 78/1172 [00:33<06:25,  2.84it/s]
epoch: 1; mse: 0.34149; latent: 0.004; avg mse: 0.33510; lr: 0.00030:   7%|▋         | 78/1172 [00:33<06:25,  2.84it/s]
epoch: 1; mse: 0.34149; latent: 0.004; avg mse: 0.33510; lr: 0.00030:   7%|▋         | 79/1172 [00:33<06:25,  2.84it/s]
epoch: 1; mse: 0.33626; latent: 0.004; avg mse: 0.33513; lr: 0.00030:   7%|▋         | 79/1172 [00:33<06:25,  2.84it/s]
epoch: 1; mse: 0.33626; latent: 0.004; avg mse: 0.33513; lr: 0.00030:   7%|▋         | 80/1172 [00:33<06:24,  2.84it/s]
epoch: 1; mse: 0.34140; latent: 0.004; avg mse: 0.33503; lr: 0.00030:   7%|▋         | 80/1172 [00:34<06:24,  2.84it/s]
epoch: 1; mse: 0.34140; latent: 0.004; avg mse: 0.33503; lr: 0.00030:   7%|▋         | 81/1172 [00:34<06:25,  2.83it/s]
epoch: 1; mse: 0.30001; latent: 0.004; avg mse: 0.33493; lr: 0.00030:   7%|▋         | 81/1172 [00:34<06:25,  2.83it/s]
epoch: 1; mse: 0.30001; latent: 0.004; avg mse: 0.33493; lr: 0.00030:   7%|▋         | 82/1172 [00:34<06:24,  2.83it/s]
epoch: 1; mse: 0.33806; latent: 0.006; avg mse: 0.33491; lr: 0.00030:   7%|▋         | 82/1172 [00:34<06:24,  2.83it/s]
epoch: 1; mse: 0.33806; latent: 0.006; avg mse: 0.33491; lr: 0.00030:   7%|▋         | 83/1172 [00:34<06:26,  2.82it/s]
epoch: 1; mse: 0.32285; latent: 0.008; avg mse: 0.33478; lr: 0.00030:   7%|▋         | 83/1172 [00:35<06:26,  2.82it/s]
epoch: 1; mse: 0.32285; latent: 0.008; avg mse: 0.33478; lr: 0.00030:   7%|▋         | 84/1172 [00:35<06:23,  2.84it/s]
epoch: 1; mse: 0.34026; latent: 0.009; avg mse: 0.33492; lr: 0.00030:   7%|▋         | 84/1172 [00:35<06:23,  2.84it/s]
epoch: 1; mse: 0.34026; latent: 0.009; avg mse: 0.33492; lr: 0.00030:   7%|▋         | 85/1172 [00:35<06:25,  2.82it/s]
epoch: 1; mse: 0.29155; latent: 0.008; avg mse: 0.33482; lr: 0.00030:   7%|▋         | 85/1172 [00:35<06:25,  2.82it/s]
epoch: 1; mse: 0.29155; latent: 0.008; avg mse: 0.33482; lr: 0.00030:   7%|▋         | 86/1172 [00:35<06:24,  2.82it/s]
epoch: 1; mse: 0.32589; latent: 0.009; avg mse: 0.33491; lr: 0.00030:   7%|▋         | 86/1172 [00:36<06:24,  2.82it/s]
